Start,End,Speaker,Start in s,End in s,Duration in s
0:01:15.696095,0:01:32.928693,SPEAKER_10,75.69609507640067,92.92869269949065,17.232597623089987
0:01:36.986418,0:01:41.078098,SPEAKER_02,96.98641765704585,101.07809847198641,4.09168081494056
0:01:41.502547,0:01:48.769100,SPEAKER_02,101.5025466893039,108.76910016977928,7.26655348047538
0:01:50.297114,0:01:55.747029,SPEAKER_06,110.29711375212224,115.74702886247877,5.449915110356528
0:01:57.054329,0:01:59.312394,SPEAKER_01,117.05432937181664,119.31239388794566,2.258064516129025
0:02:00.670628,0:02:02.792869,SPEAKER_01,120.67062818336163,122.79286926994908,2.122241086587451
0:02:03.760611,0:02:05.050934,SPEAKER_01,123.76061120543295,125.0509337860781,1.290322580645153
0:02:05.950764,0:02:09.278438,SPEAKER_01,125.95076400679116,129.2784380305603,3.3276740237691342
0:02:09.719864,0:02:10.993209,SPEAKER_01,129.71986417657047,130.99320882852294,1.2733446519524705
0:02:11.281834,0:02:14.049236,SPEAKER_01,131.28183361629883,134.04923599320884,2.767402376910013
0:02:14.898132,0:02:17.784380,SPEAKER_01,134.89813242784382,137.78438030560272,2.8862478777589047
0:02:18.140917,0:02:30.466893,SPEAKER_12,138.14091680814943,150.46689303904924,12.325976230899812
0:02:32.249576,0:02:39.397284,SPEAKER_03,152.2495755517827,159.3972835314092,7.147707979626489
0:02:39.821732,0:02:43.947368,SPEAKER_03,159.82173174872668,163.94736842105263,4.125636672325953
0:02:44.337861,0:02:46.171477,SPEAKER_03,164.33786078098473,166.1714770797963,1.8336162988115632
0:02:46.358234,0:02:49.516129,SPEAKER_03,166.35823429541597,169.51612903225808,3.1578947368421098
0:02:50.314092,0:03:29.533107,SPEAKER_10,170.31409168081495,209.5331069609508,39.219015280135835
0:03:23.573854,0:03:23.998302,SPEAKER_09,203.57385398981324,203.99830220713073,0.42444821731749016
0:03:31.162988,0:03:34.779287,SPEAKER_03,211.16298811544993,214.77928692699493,3.6162988115449934
0:03:35.339559,0:03:39.414261,SPEAKER_03,215.339558573854,219.41426146010187,4.074702886247877
0:03:40.449915,0:03:46.595925,SPEAKER_10,220.44991511035656,226.59592529711378,6.146010186757223
0:03:47.020374,0:03:49.651952,SPEAKER_10,227.02037351443124,229.65195246179968,2.631578947368439
0:03:50.212224,0:03:52.419355,SPEAKER_10,230.21222410865875,232.4193548387097,2.207130730050949
0:03:52.758913,0:03:55.797963,SPEAKER_10,232.7589134125637,235.7979626485569,3.039049235993218
0:03:56.018676,0:03:59.634975,SPEAKER_10,236.01867572156198,239.63497453310697,3.6162988115449934
0:04:00.229202,0:04:01.672326,SPEAKER_10,240.22920203735146,241.67232597623092,1.4431239388794666
0:04:01.943973,0:04:05.713073,SPEAKER_10,241.9439728353141,245.7130730050934,3.769100169779307
0:04:07.410866,0:04:18.701188,SPEAKER_10,247.41086587436334,258.7011884550085,11.290322580645153
0:04:21.349745,0:04:29.040747,SPEAKER_07,261.3497453310696,269.0407470288625,7.691001697792899
0:04:30.517827,0:04:36.561969,SPEAKER_07,270.5178268251274,276.5619694397284,6.044142614601014
0:04:38.005093,0:04:40.466893,SPEAKER_07,278.00509337860785,280.4668930390493,2.461799660441443
0:04:41.943973,0:04:49.923599,SPEAKER_07,281.94397283531407,289.9235993208829,7.979626485568815
0:04:51.196944,0:05:01.332767,SPEAKER_07,291.19694397283536,301.33276740237693,10.135823429541574
0:05:02.894737,0:05:06.426146,SPEAKER_07,302.8947368421053,306.4261460101868,3.5314091680814954
0:05:07.122241,0:05:11.010187,SPEAKER_07,307.12224108658745,311.0101867572156,3.8879456706281417
0:05:12.928693,0:05:24.830221,SPEAKER_07,312.9286926994906,324.830220713073,11.901528013582379
0:05:26.154499,0:05:31.757216,SPEAKER_07,326.15449915110355,331.7572156196944,5.60271646859087
0:05:32.843803,0:05:38.565365,SPEAKER_07,332.8438030560271,338.5653650254669,5.72156196943979
0:05:40.466893,0:05:42.707980,SPEAKER_07,340.4668930390493,342.70797962648555,2.241086587436257
0:05:43.438031,0:05:50.636672,SPEAKER_07,343.4380305602716,350.6366723259763,7.198641765704679
0:05:51.943973,0:06:10.483871,SPEAKER_07,351.94397283531407,370.48387096774195,18.53989813242788
0:06:11.485569,0:06:12.657046,SPEAKER_07,371.4855687606113,372.6570458404075,1.1714770797962046
0:06:13.098472,0:06:15.237691,SPEAKER_07,373.0984719864176,375.23769100169784,2.1392190152802186
0:06:18.157895,0:06:20.636672,SPEAKER_03,378.1578947368421,380.6366723259763,2.4787775891342108
0:06:20.670628,0:06:20.908319,SPEAKER_07,380.6706281833616,380.90831918505944,0.23769100169783997
0:06:21.400679,0:06:31.519525,SPEAKER_03,381.4006791171478,391.5195246179966,10.118845500848806
0:06:32.724958,0:06:34.660441,SPEAKER_03,392.7249575551783,394.660441426146,1.935483870967687
0:06:34.830221,0:06:41.943973,SPEAKER_03,394.830220713073,401.94397283531407,7.113752122241067
0:06:43.811545,0:06:58.005093,SPEAKER_10,403.811544991511,418.00509337860785,14.193548387096826
0:06:58.259762,0:07:03.387097,SPEAKER_10,418.25976230899835,423.38709677419354,5.12733446519519
0:07:03.777589,0:07:06.426146,SPEAKER_10,423.7775891341256,426.4261460101868,2.648556876061207
0:07:07.020374,0:07:12.572156,SPEAKER_10,427.0203735144313,432.572156196944,5.55178268251268
0:07:13.336163,0:07:20.534805,SPEAKER_10,433.33616298811546,440.53480475382,7.198641765704565
0:07:21.791171,0:07:23.913413,SPEAKER_03,441.79117147707984,443.9134125636673,2.122241086587451
0:07:23.930390,0:07:24.049236,SPEAKER_03,443.93039049235995,444.04923599320887,0.11884550084891998
0:07:24.185059,0:07:29.855688,SPEAKER_03,444.18505942275044,449.85568760611204,5.6706281833616
0:07:30.857385,0:07:32.996604,SPEAKER_03,450.85738539898136,452.99660441426147,2.139219015280105
0:07:33.132428,0:07:33.896435,SPEAKER_03,453.13242784380304,453.8964346349745,0.7640067911714823
0:07:34.185059,0:07:35.254669,SPEAKER_03,454.18505942275044,455.2546689303905,1.0696095076400525
0:07:36.188455,0:07:41.434635,SPEAKER_03,456.188455008489,461.4346349745331,5.24617996604411
0:07:41.994907,0:07:43.726655,SPEAKER_03,461.99490662139226,463.72665534804753,1.731748726655269
0:07:45.543294,0:08:20.483871,SPEAKER_10,465.5432937181664,500.48387096774195,34.94057724957554
0:08:22.198642,0:08:29.278438,SPEAKER_03,502.19864176570456,509.2784380305603,7.079796264855759
0:08:29.855688,0:08:31.587436,SPEAKER_03,509.85568760611204,511.5874363327674,1.7317487266553826
0:08:32.198642,0:08:34.202037,SPEAKER_03,512.1986417657047,514.2020373514431,2.003395585738417
0:08:34.405772,0:08:35.916808,SPEAKER_03,514.4057724957556,515.9168081494058,1.5110356536501968
0:08:37.139219,0:08:41.264856,SPEAKER_03,517.1392190152801,521.2648556876061,4.125636672325982
0:08:41.604414,0:08:46.069610,SPEAKER_10,521.6044142614601,526.06960950764,4.465195246179974
0:08:45.967742,0:08:50.585739,SPEAKER_03,525.9677419354839,530.5857385398981,4.617996604414202
0:08:52.402377,0:08:54.354839,SPEAKER_10,532.402376910017,534.3548387096773,1.952461799660341
0:08:55.814941,0:09:00.551783,SPEAKER_10,535.8149405772497,540.5517826825128,4.736842105263122
0:09:01.926995,0:09:13.675722,SPEAKER_10,541.9269949066213,553.6757215619693,11.748726655348037
0:09:15.084890,0:09:18.616299,SPEAKER_10,555.0848896434634,558.616298811545,3.531409168081609
0:09:20.229202,0:09:22.691002,SPEAKER_07,560.2292020373513,562.6910016977929,2.4617996604415566
0:09:22.792869,0:09:30.755518,SPEAKER_07,562.792869269949,570.7555178268251,7.962648556876047
0:09:32.096774,0:09:41.196944,SPEAKER_07,572.0967741935483,581.1969439728352,9.100169779286944
0:09:42.164686,0:09:44.168081,SPEAKER_07,582.1646859083191,584.1680814940578,2.0033955857386445
0:09:45.611205,0:09:52.249576,SPEAKER_07,585.6112054329371,592.2495755517828,6.638370118845614
0:09:53.438031,0:09:58.752122,SPEAKER_07,593.4380305602717,598.7521222410867,5.314091680814954
0:09:59.838710,0:10:02.623090,SPEAKER_07,599.8387096774193,602.623089983022,2.784380305602781
0:10:04.151104,0:10:06.884550,SPEAKER_07,604.151103565365,606.8845500848897,2.733446519524705
0:10:08.225806,0:10:14.626486,SPEAKER_07,608.2258064516129,614.6264855687607,6.400679117147774
0:10:15.848896,0:10:24.779287,SPEAKER_07,615.848896434635,624.7792869269949,8.930390492359948
0:10:29.210526,0:10:35.475382,SPEAKER_07,629.2105263157894,635.4753820033957,6.264855687606314
0:10:36.273345,0:10:42.911715,SPEAKER_07,636.2733446519524,642.911714770798,6.638370118845614
0:10:44.473684,0:10:45.916808,SPEAKER_07,644.4736842105262,645.9168081494058,1.4431239388795802
0:10:46.850594,0:10:50.178268,SPEAKER_07,646.8505942275042,650.1782682512733,3.3276740237690774
0:10:50.432937,0:10:57.767402,SPEAKER_07,650.4329371816639,657.76740237691,7.334465195246139
0:10:59.550085,0:11:03.132428,SPEAKER_07,659.5500848896434,663.132427843803,3.582342954159685
0:11:05.118846,0:11:09.821732,SPEAKER_07,665.1188455008489,669.8217317487267,4.702886247877814
0:11:11.213922,0:11:18.056027,SPEAKER_07,671.213921901528,678.0560271646859,6.842105263157919
0:11:19.363328,0:11:25.696095,SPEAKER_07,679.3633276740238,685.6960950764008,6.3327674023769305
0:11:27.088285,0:11:32.758913,SPEAKER_07,687.088285229202,692.7589134125637,5.670628183361714
0:11:32.962649,0:11:54.881154,SPEAKER_07,692.962648556876,714.8811544991511,21.918505942275033
0:11:56.833616,0:11:58.548387,SPEAKER_03,716.8336162988116,718.5483870967741,1.714770797962501
0:11:59.006791,0:12:01.570458,SPEAKER_03,719.0067911714771,721.5704584040748,2.563667232597709
0:12:02.062818,0:12:03.777589,SPEAKER_03,722.062818336163,723.7775891341257,1.7147707979627285
0:12:04.032258,0:12:08.123939,SPEAKER_03,724.0322580645161,728.1239388794568,4.091680814940673
0:12:08.310696,0:12:10.178268,SPEAKER_03,728.3106960950763,730.1782682512733,1.8675721561969567
0:12:11.587436,0:12:33.828523,SPEAKER_07,731.5874363327673,753.8285229202038,22.241086587436484
0:12:36.850594,0:12:42.317487,SPEAKER_10,756.8505942275042,762.3174872665536,5.46689303904941
0:12:43.234295,0:13:28.310696,SPEAKER_10,763.2342954159592,808.3106960950763,45.076400679117114
0:13:29.125637,0:13:32.521222,SPEAKER_03,809.125636672326,812.5212224108659,3.3955857385399213
0:13:33.013582,0:13:35.135823,SPEAKER_03,813.0135823429541,815.1358234295417,2.1222410865875645
0:13:35.984720,0:13:45.662139,SPEAKER_03,815.9847198641767,825.6621392190152,9.677419354838548
0:13:46.952462,0:13:50.755518,SPEAKER_03,826.9524617996603,830.7555178268251,3.8030560271647573
0:13:52.317487,0:13:57.325976,SPEAKER_03,832.3174872665536,837.3259762308999,5.00848896434627
0:13:58.293718,0:13:59.923599,SPEAKER_03,838.2937181663838,839.9235993208829,1.6298811544991167
0:14:01.757216,0:14:18.276740,SPEAKER_10,841.7572156196943,858.276740237691,16.519524617996694
0:14:18.633277,0:14:28.208829,SPEAKER_10,858.6332767402378,868.2088285229202,9.575551782682396
0:14:29.804754,0:14:34.100170,SPEAKER_07,869.804753820034,874.100169779287,4.295415959252978
0:14:35.084890,0:14:41.994907,SPEAKER_07,875.0848896434636,881.9949066213921,6.910016977928535
0:14:42.996604,0:14:44.592530,SPEAKER_07,882.9966044142616,884.5925297113752,1.595925297113581
0:14:45.288625,0:14:52.249576,SPEAKER_07,885.2886247877759,892.2495755517828,6.960950764006839
0:14:52.436333,0:14:52.521222,SPEAKER_07,892.4363327674023,892.5212224108659,0.08488964346361172
0:14:52.555178,0:15:02.623090,SPEAKER_07,892.5551782682512,902.623089983022,10.067911714770844
0:15:03.998302,0:15:08.344652,SPEAKER_07,903.9983022071308,908.3446519524618,4.346349745331054
0:15:09.363328,0:15:33.998302,SPEAKER_08,909.3633276740238,933.9983022071308,24.63497453310697
0:15:34.813243,0:15:38.039049,SPEAKER_08,934.8132427843802,938.0390492359932,3.2258064516129252
0:15:40.653650,0:15:52.877759,SPEAKER_07,940.653650254669,952.8777589134127,12.224108658743717
0:15:53.726655,0:15:55.492360,SPEAKER_07,953.7266553480476,955.4923599320882,1.7657045840405772
0:15:56.426146,0:16:02.775891,SPEAKER_07,956.4261460101868,962.7758913412563,6.349745331069471
0:16:04.439728,0:16:10.755518,SPEAKER_07,964.4397283531409,970.7555178268251,6.315789473684163
0:16:13.607810,0:16:18.005093,SPEAKER_08,973.6078098471987,978.0050933786079,4.39728353140913
0:16:18.955857,0:16:22.368421,SPEAKER_08,978.955857385399,982.3684210526317,3.412563667232689
0:16:22.996604,0:16:35.067912,SPEAKER_02,982.9966044142616,995.0679117147708,12.071307300509261
0:16:37.376910,0:16:41.281834,SPEAKER_02,997.376910016978,1001.2818336162989,3.9049235993209095
0:16:41.808149,0:16:44.558574,SPEAKER_02,1001.8081494057726,1004.5585738539899,2.7504244482172453
0:16:44.847199,0:16:48.429542,SPEAKER_02,1004.8471986417658,1008.4295415959252,3.582342954159458
0:16:51.655348,0:16:53.302207,SPEAKER_03,1011.6553480475382,1013.30220713073,1.6468590831918846
0:16:53.930390,0:16:56.239389,SPEAKER_03,1013.93039049236,1016.239388794567,2.308998302207101
0:16:56.901528,0:17:02.623090,SPEAKER_03,1016.9015280135823,1022.623089983022,5.72156196943979
0:17:03.658744,0:17:22.945671,SPEAKER_10,1023.6587436332768,1042.9456706281835,19.286926994906707
0:17:24.881154,0:17:30.670628,SPEAKER_03,1044.8811544991513,1050.6706281833617,5.789473684210407
0:17:32.996604,0:17:45.577250,SPEAKER_09,1052.9966044142616,1065.5772495755518,12.58064516129025
0:17:46.120543,0:17:48.140917,SPEAKER_09,1066.1205432937181,1068.1409168081495,2.0203735144314123
0:17:49.040747,0:17:56.120543,SPEAKER_05,1069.0407470288624,1076.1205432937181,7.079796264855759
0:18:00.636672,0:18:03.726655,SPEAKER_07,1080.6366723259762,1083.7266553480476,3.089983022071465
0:18:04.558574,0:18:09.906621,SPEAKER_07,1084.5585738539899,1089.9066213921901,5.348047538200262
0:18:11.825127,0:18:19.855688,SPEAKER_07,1091.8251273344654,1099.855687606112,8.030560271646664
0:18:21.298812,0:18:22.215620,SPEAKER_07,1101.2988115449916,1102.2156196943974,0.9168081494058242
0:18:23.964346,0:18:29.770798,SPEAKER_07,1103.9643463497455,1109.7707979626484,5.806451612902947
0:18:31.061121,0:18:35.288625,SPEAKER_07,1111.0611205432938,1115.288624787776,4.227504244482134
0:18:35.865874,0:18:37.665535,SPEAKER_07,1115.8658743633277,1117.6655348047539,1.7996604414261128
0:18:39.533107,0:18:45.730051,SPEAKER_07,1119.533106960951,1125.730050933786,6.196943972835015
0:18:46.001698,0:18:47.631579,SPEAKER_07,1126.0016977928694,1127.6315789473683,1.6298811544988894
0:18:48.276740,0:18:57.614601,SPEAKER_07,1128.2767402376912,1137.6146010186758,9.337860780984556
0:18:58.837012,0:19:17.088285,SPEAKER_07,1138.83701188455,1157.088285229202,18.251273344651963
0:19:18.327674,0:19:27.954160,SPEAKER_07,1158.3276740237693,1167.9541595925298,9.626485568760472
0:19:29.159593,0:19:31.281834,SPEAKER_07,1169.1595925297115,1171.281833616299,2.1222410865875645
0:19:33.438031,0:19:37.733447,SPEAKER_11,1173.4380305602717,1177.7334465195245,4.29541595925275
0:19:38.378608,0:19:44.796265,SPEAKER_11,1178.3786078098474,1184.7962648556877,6.417657045840315
0:19:45.203735,0:19:47.563667,SPEAKER_11,1185.2037351443123,1187.5636672325977,2.3599320882854045
0:19:48.989813,0:19:55.305603,SPEAKER_11,1188.9898132427843,1195.3056027164685,6.315789473684163
0:19:56.154499,0:20:02.147708,SPEAKER_11,1196.1544991511037,1202.1477079796264,5.993208828522711
0:20:03.624788,0:20:09.550085,SPEAKER_11,1203.6247877758915,1209.5500848896436,5.9252971137520944
0:20:09.753820,0:20:11.791171,SPEAKER_11,1209.753820033956,1211.7911714770798,2.0373514431239528
0:20:13.913413,0:20:20.772496,SPEAKER_11,1213.9134125636674,1220.7724957555179,6.859083191850459
0:20:21.247878,0:20:22.555178,SPEAKER_11,1221.2478777589135,1222.5551782682514,1.3073005093378924
0:20:25.169779,0:20:27.699491,SPEAKER_03,1225.1697792869272,1227.6994906621394,2.529711375212173
0:20:28.480475,0:20:32.198642,SPEAKER_03,1228.4804753820035,1232.1986417657045,3.7181663837009182
0:20:32.962649,0:20:34.541596,SPEAKER_03,1232.962648556876,1234.5415959252973,1.578947368421268
0:20:35.611205,0:20:38.344652,SPEAKER_03,1235.6112054329374,1238.3446519524618,2.7334465195244775
0:20:38.633277,0:20:41.604414,SPEAKER_03,1238.6332767402378,1241.60441426146,2.9711375212223174
0:20:43.013582,0:20:55.679117,SPEAKER_10,1243.0135823429541,1255.679117147708,12.665534804753861
0:20:56.969440,0:21:00.076401,SPEAKER_03,1256.9694397283533,1260.0764006791173,3.1069609507640052
0:21:00.602716,0:21:04.541596,SPEAKER_03,1260.602716468591,1264.5415959252973,3.9388794567062178
0:21:05.186757,0:21:08.157895,SPEAKER_03,1265.1867572156198,1268.157894736842,2.9711375212223174
0:21:09.159593,0:21:10.687606,SPEAKER_03,1269.1595925297115,1270.6876061120543,1.5280135823427372
0:21:12.487267,0:21:12.504244,SPEAKER_03,1272.4872665534804,1272.5042444821734,0.016977928692995192
0:21:12.504244,0:21:14.881154,SPEAKER_04,1272.5042444821734,1274.8811544991513,2.376910016977945
0:21:14.983022,0:21:16.256367,SPEAKER_04,1274.9830220713075,1276.2563667232598,1.2733446519523568
0:21:16.782683,0:21:17.478778,SPEAKER_04,1276.7826825127336,1277.478777589134,0.6960950764005247
0:21:18.242784,0:21:23.607810,SPEAKER_04,1278.2427843803057,1283.6078098471985,5.365025466892803
0:21:24.337861,0:21:25.356537,SPEAKER_04,1284.337860780985,1285.356536502547,1.0186757215619764
0:21:25.780985,0:21:28.599321,SPEAKER_04,1285.7809847198641,1288.5993208828522,2.818336162988089
0:21:29.108659,0:21:29.668930,SPEAKER_04,1289.1086587436334,1289.6689303904923,0.5602716468588369
0:21:29.923599,0:21:33.658744,SPEAKER_04,1289.923599320883,1293.658743633277,3.7351443123939134
0:21:34.303905,0:21:36.018676,SPEAKER_04,1294.3039049235995,1296.018675721562,1.714770797962501
0:21:37.020374,0:21:49.584041,SPEAKER_10,1297.0203735144314,1309.5840407470291,12.563667232597709
0:21:50.687606,0:21:59.499151,SPEAKER_07,1310.6876061120543,1319.4991511035655,8.811544991511255
0:21:59.991511,0:22:07.852292,SPEAKER_07,1319.9915110356537,1327.8522920203736,7.860780984719895
0:22:09.974533,0:22:37.037351,SPEAKER_10,1329.9745331069612,1357.037351443124,27.062818336162763
0:22:38.259762,0:22:48.157895,SPEAKER_10,1358.2597623089982,1368.157894736842,9.898132427843848
0:22:48.174873,0:23:01.349745,SPEAKER_10,1368.174872665535,1381.3497453310697,13.174872665534622
0:23:02.436333,0:23:09.821732,SPEAKER_10,1382.4363327674023,1389.821731748727,7.38539898132467
0:23:10.619694,0:23:13.726655,SPEAKER_03,1390.6196943972836,1393.7266553480476,3.1069609507640052
0:23:14.864177,0:23:19.057725,SPEAKER_03,1394.8641765704583,1399.0577249575554,4.193548387097053
0:23:19.397284,0:23:23.353141,SPEAKER_03,1399.3972835314094,1403.3531409168081,3.955857385398758
0:23:23.828523,0:23:30.925297,SPEAKER_03,1403.8285229202038,1410.925297113752,7.096774193548299
0:23:32.453311,0:23:38.259762,SPEAKER_07,1412.4533106960953,1418.2597623089982,5.806451612902947
0:23:38.446520,0:23:51.112054,SPEAKER_07,1418.446519524618,1431.1120543293719,12.665534804753861
0:23:52.402377,0:23:57.071307,SPEAKER_07,1432.4023769100172,1437.0713073005095,4.668930390492278
0:23:58.191851,0:24:04.320883,SPEAKER_03,1438.1918505942276,1444.320882852292,6.129032258064399
0:24:04.728353,0:24:06.494058,SPEAKER_03,1444.728353140917,1446.4940577249577,1.7657045840405772
0:24:07.699491,0:24:09.431239,SPEAKER_03,1447.6994906621394,1449.4312393887944,1.7317487266550415
0:24:10.212224,0:24:13.641766,SPEAKER_03,1450.212224108659,1453.641765704584,3.429541595925002
0:24:14.303905,0:24:15.628183,SPEAKER_03,1454.3039049235995,1455.62818336163,1.3242784380304329
0:24:16.290323,0:24:17.954160,SPEAKER_03,1456.2903225806454,1457.9541595925298,1.663837011884425
0:24:18.616299,0:24:20.110357,SPEAKER_03,1458.6162988115452,1460.1103565365024,1.4940577249572016
0:24:20.976231,0:24:22.453311,SPEAKER_03,1460.9762308998302,1462.4533106960953,1.4770797962651159
0:24:23.166384,0:24:26.052632,SPEAKER_03,1463.1663837011884,1466.0526315789475,2.8862478777591605
0:24:26.714771,0:24:28.480475,SPEAKER_03,1466.714770797963,1468.4804753820035,1.7657045840405772
0:24:29.940577,0:24:39.329372,SPEAKER_10,1469.9405772495757,1479.3293718166383,9.388794567062632
0:24:41.740238,0:24:48.497453,SPEAKER_07,1481.7402376910018,1488.497453310696,6.757215619694307
0:24:50.398981,0:24:55.984720,SPEAKER_07,1490.3989813242783,1495.9847198641764,5.585738539898102
0:24:57.495756,0:24:59.991511,SPEAKER_07,1497.495755517827,1499.9915110356537,2.4957555178266375
0:25:01.842105,0:25:14.830221,SPEAKER_07,1501.842105263158,1514.8302207130732,12.988115449915313
0:25:15.543294,0:25:20.517827,SPEAKER_07,1515.5432937181663,1520.5178268251275,4.974533106961189
0:25:21.910017,0:25:29.702886,SPEAKER_07,1521.910016977929,1529.7028862478778,7.792869269948824
0:25:31.298812,0:25:39.855688,SPEAKER_07,1531.2988115449916,1539.855687606112,8.55687606112042
0:25:40.585739,0:25:46.663837,SPEAKER_07,1540.585738539898,1546.6638370118844,6.078098471986323
0:25:49.516129,0:25:53.471986,SPEAKER_03,1549.516129032258,1553.4719864176573,3.955857385399213
0:25:54.405772,0:25:56.833616,SPEAKER_03,1554.4057724957556,1556.8336162988116,2.427843803056021
0:25:57.427844,0:26:02.674024,SPEAKER_03,1557.427843803056,1562.6740237691001,5.24617996604411
0:26:03.132428,0:26:05,SPEAKER_03,1563.1324278438033,1565.0,1.8675721561967293
0:26:05.441426,0:26:10.551783,SPEAKER_03,1565.4414261460101,1570.551782682513,5.110356536502877
0:26:11.519525,0:26:20.925297,SPEAKER_10,1571.519524617997,1580.925297113752,9.405772495755173
0:26:21.842105,0:26:23.743633,SPEAKER_03,1581.842105263158,1583.7436332767402,1.901528013582265
0:26:24.779287,0:26:26.035654,SPEAKER_03,1584.7792869269952,1586.035653650255,1.2563667232598164
0:26:26.629881,0:26:31.281834,SPEAKER_03,1586.6298811544993,1591.281833616299,4.651952461799738
0:26:31.825127,0:26:32.758913,SPEAKER_03,1591.8251273344654,1592.7589134125637,0.9337860780983647
0:26:33.539898,0:26:36.239389,SPEAKER_03,1593.5398981324279,1596.2393887945673,2.6994906621393966
0:26:36.782683,0:26:41.536503,SPEAKER_03,1596.7826825127336,1601.5365025466895,4.75382003395589
0:26:42.809847,0:26:46.460102,SPEAKER_10,1602.8098471986418,1606.4601018675721,3.6502546689303017
0:26:53.149406,0:26:55.967742,SPEAKER_08,1613.1494057724958,1615.967741935484,2.818336162988089
0:26:56.273345,0:26:57.750424,SPEAKER_02,1616.2733446519524,1617.7504244482175,1.4770797962651159
0:26:57.648557,0:27:00.331070,SPEAKER_08,1617.6485568760613,1620.3310696095077,2.6825127334464014
0:26:59.855688,0:26:59.991511,SPEAKER_02,1619.855687606112,1619.9915110356537,0.1358234295416878
0:27:00.331070,0:27:01.655348,SPEAKER_02,1620.3310696095077,1621.6553480475382,1.3242784380304329
0:27:03.539898,0:27:09.295416,SPEAKER_02,1623.5398981324279,1629.2954159592532,5.755517826825326
0:27:10.110357,0:27:12.775891,SPEAKER_02,1630.1103565365024,1632.7758913412563,2.665534804753861
0:27:12.928693,0:27:12.996604,SPEAKER_02,1632.928692699491,1632.9966044142616,0.06791171477061653
0:27:13.539898,0:27:16.663837,SPEAKER_02,1633.5398981324279,1636.6638370118844,3.1239388794565457
0:27:18.412564,0:27:22.504244,SPEAKER_07,1638.412563667233,1642.5042444821734,4.091680814940446
0:27:24.151104,0:27:27.563667,SPEAKER_07,1644.1511035653652,1647.5636672325977,3.4125636672324617
0:27:29.074703,0:27:33.811545,SPEAKER_08,1649.074702886248,1653.8115449915113,4.736842105263349
0:27:34.592530,0:27:37.903226,SPEAKER_08,1654.5925297113754,1657.9032258064517,3.3106960950763096
0:27:39.244482,0:27:46.850594,SPEAKER_08,1659.2444821731751,1666.8505942275042,7.60611205432906
0:27:49.584041,0:27:57.359932,SPEAKER_08,1669.5840407470291,1677.3599320882854,7.775891341256283
0:27:57.954160,0:28:02.674024,SPEAKER_08,1677.9541595925298,1682.6740237691001,4.719864176570354
0:28:04.558574,0:28:14.049236,SPEAKER_08,1684.5585738539899,1694.049235993209,9.49066213921924
0:28:15.933786,0:28:27.105263,SPEAKER_08,1695.9337860780984,1707.105263157895,11.17147707979666
