Start,End,Speaker,Start in s,End in s,Duration in s
0:30:34.219015,0:30:35.916808,SPEAKER_04,1834.2190152801359,1835.9168081494058,1.6977928692699606
0:30:37.648557,0:30:38.310696,SPEAKER_12,1837.6485568760613,1838.3106960950763,0.6621392190149891
0:30:38.582343,0:30:42.283531,SPEAKER_12,1838.5823429541597,1842.283531409168,3.701188455008378
0:30:43.047538,0:30:46.850594,SPEAKER_07,1843.0475382003397,1846.8505942275042,3.80305602716453
0:30:48.548387,0:30:52.045840,SPEAKER_12,1848.5483870967741,1852.0458404074702,3.4974533106960735
0:30:52.572156,0:30:57.444822,SPEAKER_07,1852.572156196944,1857.444821731749,4.872665534805037
0:30:58.599321,0:31:00.602716,SPEAKER_05,1858.5993208828522,1860.602716468591,2.003395585738872
0:31:00.602716,0:31:03.268251,SPEAKER_08,1860.602716468591,1863.268251273345,2.665534804753861
0:31:00.823430,0:31:02.028862,SPEAKER_05,1860.823429541596,1862.0288624787777,1.2054329371817403
0:31:03.149406,0:31:04.015280,SPEAKER_05,1863.1494057724958,1864.0152801358236,0.8658743633277481
0:31:05.509338,0:31:06.765705,SPEAKER_12,1865.5093378607812,1866.765704584041,1.2563667232598164
0:31:07.852292,0:31:12.572156,SPEAKER_12,1867.8522920203736,1872.572156196944,4.719864176570354
0:31:13.098472,0:31:15.560272,SPEAKER_07,1873.0984719864177,1875.5602716468593,2.4617996604415566
0:31:14.864177,0:31:15.950764,SPEAKER_12,1874.8641765704583,1875.9507640067914,1.0865874363330477
0:31:16.595925,0:31:20.534805,SPEAKER_12,1876.5959252971138,1880.53480475382,3.9388794567062178
0:31:20.891341,0:31:22.368421,SPEAKER_12,1880.891341256367,1882.3684210526317,1.4770797962646611
0:31:22.928693,0:31:26.154499,SPEAKER_12,1882.928692699491,1886.1544991511037,3.225806451612698
0:31:29.159593,0:31:32.402377,SPEAKER_07,1889.1595925297115,1892.4023769100172,3.242784380305693
0:31:32.572156,0:31:34.677419,SPEAKER_07,1892.572156196944,1894.677419354839,2.105263157895024
0:31:38.022071,0:31:42.385399,SPEAKER_02,1898.0220713073004,1902.3853989813242,4.363327674023822
0:31:42.962649,0:31:50.008489,SPEAKER_03,1902.962648556876,1910.0084889643463,7.045840407470223
0:31:50.008489,0:31:50.127334,SPEAKER_10,1910.0084889643463,1910.1273344651954,0.11884550084914736
0:31:50.959253,0:31:55.135823,SPEAKER_04,1910.9592529711376,1915.1358234295417,4.176570458404058
0:31:56.205433,0:31:57.716469,SPEAKER_08,1916.2054329371817,1917.716468590832,1.5110356536501968
0:31:58.684211,0:31:59.685908,SPEAKER_08,1918.6842105263158,1919.6859083191853,1.001697792869436
0:32:01.553480,0:32:10.704584,SPEAKER_07,1921.553480475382,1930.7045840407472,9.151103565365247
0:32:13.455008,0:32:17.393888,SPEAKER_06,1933.4550084889643,1937.393887945671,3.9388794567066725
0:32:17.512733,0:32:18.701188,SPEAKER_06,1937.5127334465196,1938.7011884550084,1.188455008488745
0:32:17.835314,0:32:17.920204,SPEAKER_11,1937.835314091681,1937.9202037351442,0.08488964346315697
0:32:19.261460,0:32:19.702886,SPEAKER_11,1939.2614601018677,1939.7028862478778,0.4414261460101443
0:32:22.266553,0:32:25.611205,SPEAKER_07,1942.2665534804755,1945.6112054329374,3.344651952461845
0:32:26.731749,0:32:30.093379,SPEAKER_02,1946.7317487266555,1950.0933786078099,3.3616298811543857
0:32:31.027165,0:32:34.558574,SPEAKER_02,1951.0271646859082,1954.5585738539899,3.531409168081609
0:32:36.833616,0:32:38.786078,SPEAKER_03,1956.8336162988116,1958.786078098472,1.952461799660341
0:32:39.397284,0:32:45.882852,SPEAKER_03,1959.3972835314094,1965.8828522920203,6.485568760610931
