Start,End,Speaker,Start in s,End in s,Duration in s
0:00:09.346350,0:00:17.003396,SPEAKER_06,9.34634974533107,17.003395585738538,7.657045840407468
0:00:17.003396,0:00:17.597623,SPEAKER_13,17.003395585738538,17.597623089983024,0.5942275042444862
0:00:17.597623,0:00:17.631579,SPEAKER_15,17.597623089983024,17.631578947368425,0.033955857385400634
0:00:17.631579,0:00:17.665535,SPEAKER_06,17.631578947368425,17.66553480475382,0.03395585738539353
0:00:17.665535,0:00:17.733447,SPEAKER_08,17.66553480475382,17.73344651952462,0.06791171477080127
0:00:17.886248,0:00:18.412564,SPEAKER_08,17.886247877758912,18.412563667232597,0.526315789473685
0:00:19.159593,0:00:20.653650,SPEAKER_08,19.159592529711375,20.653650254668932,1.4940577249575568
0:00:20.653650,0:00:21.162988,SPEAKER_13,20.653650254668932,21.162988115449913,0.5093378607809811
0:00:21.638370,0:00:25.848896,SPEAKER_13,21.6383701188455,25.848896434634973,4.210526315789473
0:00:26.544992,0:00:31.349745,SPEAKER_02,26.544991511035654,31.349745331069613,4.804753820033959
0:00:31.960951,0:00:48.989813,SPEAKER_12,31.960950764006796,48.98981324278438,17.028862478777583
0:00:49.244482,0:01:02.300509,SPEAKER_12,49.24448217317487,62.30050933786078,13.056027164685908
0:01:03.234295,0:01:07.512733,SPEAKER_02,63.23429541595925,67.51273344651952,4.278438030560267
0:01:08.073005,0:01:14.932088,SPEAKER_02,68.07300509337861,74.93208828522921,6.859083191850601
0:01:15.526316,0:01:19.991511,SPEAKER_02,75.5263157894737,79.99151103565364,4.465195246179945
0:01:20.178268,0:01:23.811545,SPEAKER_02,80.17826825127335,83.81154499151103,3.633276740237676
0:01:25,0:01:34.796265,SPEAKER_12,85.0,94.79626485568761,9.79626485568761
0:01:35.084890,0:01:37.716469,SPEAKER_12,95.0848896434635,97.71646859083191,2.6315789473684106
0:01:38.344652,0:01:43.438031,SPEAKER_02,98.34465195246179,103.43803056027164,5.0933786078098535
0:01:43.998302,0:01:44.049236,SPEAKER_02,103.99830220713073,104.04923599320884,0.050933786078104504
0:01:44.083192,0:01:48.989813,SPEAKER_02,104.08319185059423,108.98981324278438,4.9066213921901465
0:01:49.906621,0:02:02.606112,SPEAKER_12,109.90662139219015,122.60611205432937,12.699490662139226
0:02:04.609508,0:02:10.500849,SPEAKER_11,124.6095076400679,130.50084889643463,5.891341256366729
0:02:10.993209,0:02:29.193548,SPEAKER_11,130.99320882852294,149.1935483870968,18.20033955857386
0:02:30.246180,0:02:33.013582,SPEAKER_11,150.24617996604417,153.01358234295418,2.767402376910013
0:02:33.760611,0:02:43.709677,SPEAKER_11,153.76061120543295,163.70967741935485,9.949066213921895
0:02:44.303905,0:02:46.629881,SPEAKER_11,164.30390492359933,166.62988115449917,2.3259762308998404
0:02:47.988115,0:02:51.146010,SPEAKER_11,167.9881154499151,171.14601018675722,3.1578947368421098
0:02:51.994907,0:02:57.869270,SPEAKER_11,171.9949066213922,177.86926994906622,5.874363327674018
0:02:58.140917,0:03:02.011885,SPEAKER_11,178.14091680814943,182.01188455008491,3.8709677419354875
0:03:02.691002,0:03:04.915110,SPEAKER_11,182.69100169779287,184.9151103565365,2.2241086587436314
0:03:05.984720,0:03:08.938879,SPEAKER_11,185.98471986417658,188.9388794567063,2.95415959252972
0:03:10.127334,0:03:29.634975,SPEAKER_11,190.12733446519525,209.63497453310697,19.507640067911723
0:03:31.112054,0:03:47.376910,SPEAKER_02,211.11205432937183,227.37691001697794,16.264855687606115
0:03:48.701188,0:03:59.176570,SPEAKER_12,228.7011884550085,239.1765704584041,10.475382003395595
0:04:00.263158,0:04:10.212224,SPEAKER_14,240.26315789473685,250.21222410865875,9.949066213921895
0:04:10.755518,0:04:13.726655,SPEAKER_14,250.75551782682516,253.72665534804756,2.9711375212224027
0:04:14.049236,0:04:19.685908,SPEAKER_14,254.04923599320884,259.68590831918505,5.636672325976207
0:04:19.770798,0:04:26.137521,SPEAKER_14,259.77079796264854,266.1375212224109,6.366723259762352
0:04:26.392190,0:04:26.833616,SPEAKER_14,266.3921901528014,266.83361629881153,0.4414261460101443
0:04:27.308998,0:04:33.539898,SPEAKER_14,267.3089983022071,273.5398981324279,6.230899830220778
0:04:34.269949,0:04:36.528014,SPEAKER_14,274.26994906621394,276.52801358234296,2.258064516129025
0:04:37.852292,0:04:49.465195,SPEAKER_15,277.8522920203735,289.46519524618,11.612903225806463
0:04:50.636672,0:04:55.899830,SPEAKER_15,290.6366723259763,295.89983022071306,5.263157894736764
0:04:56.494058,0:04:58.056027,SPEAKER_15,296.49405772495754,298.05602716468593,1.5619694397283865
0:04:58.803056,0:04:58.820034,SPEAKER_15,298.80305602716476,298.8200339558574,0.016977928692654132
0:04:58.837012,0:04:58.853990,SPEAKER_15,298.83701188455007,298.85398981324283,0.01697792869276782
0:04:59.006791,0:05:02.487267,SPEAKER_15,299.00679117147706,302.4872665534805,3.4804753820034193
0:05:03.115450,0:05:06.561969,SPEAKER_15,303.1154499151104,306.5619694397284,3.4465195246179974
0:05:07.733447,0:05:09.889643,SPEAKER_15,307.7334465195246,309.88964346349746,2.1561969439728728
0:05:11.757216,0:05:34.915110,SPEAKER_13,311.7572156196944,334.9151103565365,23.15789473684208
0:05:35.662139,0:05:44.337861,SPEAKER_04,335.66213921901533,344.3378607809848,8.675721561969453
0:05:44.864177,0:05:51.740238,SPEAKER_04,344.8641765704584,351.74023769100177,6.876061120543341
0:05:52.538200,0:05:55.764007,SPEAKER_04,352.53820033955856,355.7640067911715,3.2258064516129252
0:05:56.867572,0:05:57.563667,SPEAKER_04,356.86757215619696,357.5636672325976,0.6960950764006384
0:06:01.078098,0:06:05.084890,SPEAKER_02,361.07809847198644,365.0848896434635,4.006791171477062
0:06:07.105263,0:06:14.966044,SPEAKER_02,367.1052631578948,374.9660441426146,7.860780984719781
0:06:16.001698,0:06:18.005093,SPEAKER_02,376.0016977928693,378.00509337860785,2.003395585738531
0:06:18.327674,0:06:21.689304,SPEAKER_02,378.3276740237691,381.6893039049236,3.3616298811544993
0:06:22.249576,0:06:23.285229,SPEAKER_02,382.24957555178275,383.2852292020374,1.0356536502546305
0:06:24.575552,0:06:35.848896,SPEAKER_12,384.5755517826825,395.848896434635,11.27334465195247
0:06:36.918506,0:06:40.297114,SPEAKER_02,396.91850594227503,400.2971137521223,3.378607809847267
0:06:40.687606,0:06:43.166384,SPEAKER_02,400.68760611205437,403.16638370118847,2.478777589134097
0:06:43.743633,0:07:03.098472,SPEAKER_12,403.7436332767403,423.09847198641774,19.354838709677438
0:07:03.964346,0:07:11.332767,SPEAKER_02,423.96434634974537,431.33276740237693,7.368421052631561
0:07:11.791171,0:07:14.354839,SPEAKER_02,431.79117147707984,434.35483870967744,2.563667232597595
0:07:15.084890,0:07:26.069610,SPEAKER_12,435.0848896434635,446.06960950764005,10.984719864176554
0:07:26.731749,0:07:29.940577,SPEAKER_02,446.7317487266554,449.94057724957554,3.2088285229201574
0:07:30.314092,0:07:31.723260,SPEAKER_02,450.31409168081495,451.723259762309,1.4091680814940446
0:07:32.351443,0:07:33.981324,SPEAKER_02,452.3514431239389,453.981324278438,1.6298811544991167
0:07:34.592530,0:07:47.648557,SPEAKER_12,454.5925297113753,467.6485568760611,13.056027164685815
0:07:48.565365,0:07:53.709677,SPEAKER_06,468.5653650254669,473.7096774193549,5.144312393887958
0:07:53.981324,0:07:59.753820,SPEAKER_06,473.981324278438,479.7538200339559,5.772495755517866
0:08:01.587436,0:08:12.011885,SPEAKER_02,481.5874363327674,492.0118845500849,10.42444821731749
0:08:12.843803,0:08:23.879457,SPEAKER_12,492.84380305602724,503.87945670628187,11.03565365025463
0:08:24.473684,0:08:33.539898,SPEAKER_12,504.47368421052636,513.5398981324279,9.066213921901522
0:08:36.697793,0:08:40.280136,SPEAKER_12,516.69779286927,520.2801358234296,3.582342954159685
0:08:43.794567,0:08:53.081494,SPEAKER_13,523.7945670628183,533.081494057725,9.286926994906707
0:08:54.796265,0:08:57.003396,SPEAKER_13,534.7962648556877,537.0033955857386,2.207130730050949
0:08:57.954160,0:09:04.134126,SPEAKER_13,537.9541595925298,544.1341256366723,6.179966044142475
0:09:05.135823,0:09:08.582343,SPEAKER_13,545.1358234295417,548.5823429541597,3.4465195246179974
0:09:09.804754,0:09:11.061121,SPEAKER_13,549.804753820034,551.0611205432938,1.2563667232598164
0:09:11.774194,0:09:14.032258,SPEAKER_13,551.7741935483871,554.0322580645161,2.258064516129025
0:09:15.645161,0:09:21.383701,SPEAKER_13,555.6451612903227,561.383701188455,5.738539898132331
0:09:23.217317,0:09:24.711375,SPEAKER_13,563.2173174872667,564.7113752122241,1.494057724957429
0:09:26.188455,0:09:31.010187,SPEAKER_13,566.188455008489,571.0101867572157,4.821731748726734
0:09:31.417657,0:09:31.774194,SPEAKER_13,571.4176570458403,571.7741935483871,0.35653650254675995
0:09:34.541596,0:09:42.096774,SPEAKER_03,574.5415959252971,582.0967741935483,7.555178268251211
0:09:42.657046,0:09:45.764007,SPEAKER_03,582.6570458404074,585.7640067911714,3.1069609507640052
0:09:46.154499,0:09:49.533107,SPEAKER_03,586.1544991511037,589.5331069609508,3.3786078098471535
0:09:50.891341,0:09:55.118846,SPEAKER_02,590.8913412563668,595.1188455008489,4.227504244482134
0:09:56.494058,0:10:07.682513,SPEAKER_15,596.4940577249577,607.6825127334466,11.188455008488972
0:10:08.293718,0:10:12.232598,SPEAKER_15,608.2937181663838,612.23259762309,3.9388794567062178
0:10:13.930390,0:10:18.022071,SPEAKER_15,613.93039049236,618.0220713073006,4.091680814940673
0:10:14.524618,0:10:14.660441,SPEAKER_13,614.5246179966043,614.660441426146,0.1358234295416878
0:10:19.991511,0:10:26.001698,SPEAKER_02,619.9915110356537,626.0016977928692,6.010186757215479
0:10:27.156197,0:10:31.994907,SPEAKER_13,627.1561969439729,631.9949066213921,4.838709677419274
0:10:32.691002,0:10:47.461800,SPEAKER_13,632.6910016977929,647.4617996604413,14.77079796264843
0:10:48.073005,0:10:49.838710,SPEAKER_13,648.0730050933787,649.8387096774193,1.7657045840405772
0:10:52.062818,0:10:56.324278,SPEAKER_12,652.062818336163,656.3242784380307,4.261460101867669
0:10:56.697793,0:10:56.918506,SPEAKER_02,656.69779286927,656.918505942275,0.22071307300507215
0:10:56.918506,0:10:57.020374,SPEAKER_12,656.918505942275,657.0203735144312,0.10186757215615216
0:10:57.020374,0:10:58.310696,SPEAKER_02,657.0203735144312,658.3106960950763,1.2903225806451246
0:10:57.529711,0:11:08.837012,SPEAKER_12,657.5297113752122,668.8370118845501,11.307300509337892
0:11:06.952462,0:11:07.292020,SPEAKER_00,666.9524617996603,667.2920203735143,0.33955857385399213
0:11:09.261460,0:11:27.648557,SPEAKER_12,669.2614601018677,687.6485568760611,18.387096774193424
0:11:17.954160,0:11:18.022071,SPEAKER_00,677.9541595925298,678.0220713073006,0.0679117147708439
0:11:28.616299,0:11:31.604414,SPEAKER_02,688.616298811545,691.6044142614601,2.9881154499150853
0:11:32.215620,0:11:34.202037,SPEAKER_02,692.2156196943972,694.2020373514431,1.9864176570458767
0:11:34.677419,0:11:37.292020,SPEAKER_02,694.6774193548388,697.2920203735143,2.6146010186755575
0:11:37.597623,0:11:38.938879,SPEAKER_02,697.597623089983,698.9388794567062,1.3412563667232007
0:11:39.668930,0:11:43.047538,SPEAKER_02,699.6689303904923,703.0475382003397,3.378607809847381
0:11:43.353141,0:11:47.971138,SPEAKER_02,703.3531409168081,707.9711375212223,4.617996604414202
0:11:49.091681,0:11:49.533107,SPEAKER_02,709.0916808149407,709.5331069609508,0.4414261460101443
0:11:50.076401,0:11:52.809847,SPEAKER_02,710.0764006791171,712.8098471986418,2.733446519524705
0:11:54.541596,0:11:56.799660,SPEAKER_12,714.5415959252971,716.7996604414261,2.258064516129025
0:11:57.275042,0:12:00.891341,SPEAKER_12,717.2750424448218,720.8913412563668,3.6162988115449934
0:12:01.366723,0:12:06.901528,SPEAKER_12,721.3667232597622,726.9015280135823,5.534804753820026
0:12:07.376910,0:12:15.577250,SPEAKER_12,727.376910016978,735.5772495755518,8.200339558573887
0:12:16.595925,0:12:25.237691,SPEAKER_02,736.5959252971138,745.2376910016978,8.641765704584031
0:12:25.984720,0:12:31.366723,SPEAKER_02,745.9847198641767,751.3667232597622,5.382003395585571
0:12:31.842105,0:12:36.052632,SPEAKER_02,751.8421052631579,756.0526315789473,4.210526315789366
0:12:36.629881,0:12:42.453311,SPEAKER_02,756.6298811544991,762.4533106960951,5.823429541595942
0:12:43.098472,0:12:45.373514,SPEAKER_02,763.0984719864177,765.3735144312393,2.2750424448215654
0:12:46.595925,0:12:54.558574,SPEAKER_12,766.5959252971138,774.5585738539899,7.962648556876047
0:12:55.509338,0:13:00.738540,SPEAKER_12,775.509337860781,780.7385398981323,5.229202037351342
0:13:02.096774,0:13:13.998302,SPEAKER_12,782.0967741935483,793.9983022071308,11.901528013582492
0:13:09.719864,0:13:10.008489,SPEAKER_02,789.7198641765704,790.0084889643463,0.28862478777591605
0:13:14.830221,0:13:22.809847,SPEAKER_02,794.830220713073,802.8098471986418,7.979626485568815
0:13:23.302207,0:13:27.258065,SPEAKER_02,803.30220713073,807.258064516129,3.9558573853989856
0:13:27.988115,0:13:32.470289,SPEAKER_02,807.9881154499151,812.4702886247878,4.482173174872742
0:13:32.979626,0:13:35.254669,SPEAKER_02,812.9796264855688,815.2546689303906,2.2750424448217927
0:13:37.071307,0:13:38.633277,SPEAKER_12,817.0713073005093,818.6332767402378,1.5619694397285002
0:13:38.887946,0:13:42.877759,SPEAKER_12,818.8879456706281,822.8777589134127,3.989813242784521
0:13:44.032258,0:13:52.758913,SPEAKER_12,824.0322580645161,832.7589134125637,8.726655348047643
0:13:53.471986,0:14:05.509338,SPEAKER_12,833.471986417657,845.509337860781,12.037351443123953
0:14:07.410866,0:14:15.441426,SPEAKER_11,847.4108658743633,855.4414261460101,8.030560271646891
0:14:17.258065,0:14:20.789474,SPEAKER_15,857.258064516129,860.7894736842106,3.531409168081609
0:14:21.298812,0:14:24.015280,SPEAKER_15,861.2988115449916,864.0152801358233,2.7164685908317097
0:14:24.983022,0:14:30.212224,SPEAKER_15,864.9830220713072,870.2122241086588,5.22920203735157
0:14:31.264856,0:14:38.208829,SPEAKER_15,871.2648556876061,878.2088285229202,6.943972835314071
0:14:39.040747,0:14:45.967742,SPEAKER_15,879.0407470288626,885.9677419354839,6.926994906621303
0:14:47.325976,0:14:48.870968,SPEAKER_15,887.3259762308999,888.8709677419356,1.5449915110357324
0:14:50.093379,0:15:00.738540,SPEAKER_15,890.0933786078099,900.7385398981323,10.645161290322449
0:15:01.893039,0:15:13.098472,SPEAKER_11,901.893039049236,913.0984719864177,11.20543293718174
0:15:13.590832,0:15:15.169779,SPEAKER_11,913.590831918506,915.169779286927,1.5789473684210407
0:15:16.171477,0:15:17.054329,SPEAKER_15,916.1714770797962,917.0543293718167,0.882852292020516
0:15:17.682513,0:15:18.480475,SPEAKER_15,917.6825127334466,918.4804753820033,0.7979626485566769
0:15:18.972835,0:15:23.794567,SPEAKER_15,918.9728353140918,923.7945670628183,4.821731748726506
0:15:24.151104,0:15:25.492360,SPEAKER_15,924.151103565365,925.4923599320882,1.3412563667232007
0:15:26.086587,0:15:41.027165,SPEAKER_15,926.0865874363328,941.0271646859082,14.940577249575426
0:15:41.570458,0:15:42.198642,SPEAKER_15,941.5704584040748,942.1986417657047,0.6281833616299082
0:15:43.607810,0:15:49.753820,SPEAKER_15,943.6078098471987,949.7538200339559,6.146010186757167
0:15:51.604414,0:15:57.682513,SPEAKER_11,951.6044142614601,957.6825127334466,6.07809847198655
0:15:58.735144,0:16:00.772496,SPEAKER_15,958.7351443123939,960.7724957555179,2.0373514431239528
0:16:01.112054,0:16:03.709677,SPEAKER_15,961.1120543293719,963.7096774193549,2.597623089983017
0:16:04.117148,0:16:05.390492,SPEAKER_15,964.1171477079797,965.3904923599321,1.2733446519523568
0:16:05.984720,0:16:22.504244,SPEAKER_15,965.9847198641767,982.5042444821731,16.519524617996467
0:16:24.015280,0:16:29.634975,SPEAKER_11,984.0152801358233,989.634974533107,5.619694397283638
0:16:30.517827,0:16:37.003396,SPEAKER_11,990.5178268251273,997.0033955857386,6.485568760611386
0:16:37.529711,0:16:39.719864,SPEAKER_11,997.5297113752122,999.7198641765706,2.1901528013584084
0:16:40.008489,0:16:42.521222,SPEAKER_11,1000.0084889643463,1002.5212224108659,2.5127334465196327
0:16:43.726655,0:16:59.074703,SPEAKER_15,1003.7266553480476,1019.0747028862479,15.348047538200262
0:16:59.414261,0:17:00.891341,SPEAKER_15,1019.4142614601019,1020.8913412563668,1.4770797962648885
0:17:01.706282,0:17:06.578947,SPEAKER_15,1021.7062818336162,1026.5789473684213,4.872665534805037
0:17:07.122241,0:17:09.584041,SPEAKER_15,1027.1222410865876,1029.5840407470291,2.4617996604415566
0:17:10.449915,0:17:17.376910,SPEAKER_15,1030.4499151103564,1037.376910016978,6.92699490662153
0:17:17.801358,0:17:19.821732,SPEAKER_15,1037.8013582342955,1039.8217317487265,2.0203735144309576
0:17:20.500849,0:17:21.977929,SPEAKER_15,1040.5008488964345,1041.9779286926996,1.4770797962651159
0:17:24.235993,0:17:32.521222,SPEAKER_02,1044.2359932088284,1052.521222410866,8.285229202037499
0:17:33.845501,0:17:38.056027,SPEAKER_02,1053.8455008488963,1058.056027164686,4.210526315789593
0:17:39.210526,0:17:44.643463,SPEAKER_02,1059.2105263157896,1064.6434634974535,5.432937181663874
0:17:45.390492,0:17:50.161290,SPEAKER_02,1065.390492359932,1070.1612903225805,4.77079796264843
0:17:46.035654,0:17:46.222411,SPEAKER_05,1066.0356536502545,1066.2224108658743,0.18675721561976388
0:17:46.222411,0:17:46.239389,SPEAKER_00,1066.2224108658743,1066.2393887945673,0.016977928692995192
0:17:46.239389,0:17:46.256367,SPEAKER_05,1066.2393887945673,1066.2563667232598,0.016977928692540445
0:17:50.568761,0:17:55.390492,SPEAKER_02,1070.5687606112056,1075.390492359932,4.821731748726506
0:17:56.816638,0:18:09.719864,SPEAKER_11,1076.816638370119,1089.7198641765704,12.903225806451246
0:18:10.246180,0:18:18.123939,SPEAKER_11,1090.246179966044,1098.123938879457,7.87775891341289
0:18:18.667233,0:18:25.628183,SPEAKER_11,1098.6672325976233,1105.62818336163,6.960950764006611
0:18:26.086587,0:18:38.242784,SPEAKER_11,1106.086587436333,1118.2427843803057,12.156196943972645
0:18:39.634975,0:19:10.127334,SPEAKER_12,1119.6349745331072,1150.1273344651954,30.49235993208822
0:18:57.173175,0:18:57.224109,SPEAKER_00,1137.1731748726656,1137.2241086587437,0.05093378607807608
0:19:11.553480,0:19:15.594228,SPEAKER_02,1151.553480475382,1155.5942275042444,4.04074702886237
0:19:16.035654,0:19:18.752122,SPEAKER_02,1156.035653650255,1158.7521222410865,2.7164685908314823
0:19:18.938879,0:19:20.840407,SPEAKER_02,1158.9388794567062,1160.8404074702885,1.901528013582265
